sender,receiver,cargo_name,no_wagons,mdn_speed,lat_sender,lon_sender,lat_receiver,lon_receiver
станція ГОЛОВАНІВСЬК,станція ОДЕСА-ПОРТ  (ЕКСП.),ПШЕНИЦА,760,94,48.359396,30.3974229,46.485545,30.748833
станція ГОРОДЕНКА-ЗАВОД,станція КСЕНІЄВЕ (ЕКСП.),ЗЕРНО КУКУРУЗЫ,442,95,48.6823182,25.476688,46.36337,30.62144
станція ГОРОДЕНКА-ЗАВОД,станція ОДЕСА-ПОРТ  (ЕКСП.),ЗЕРНО КУКУРУЗЫ,708,84,48.6823182,25.476688,46.485545,30.748833
станція ГОРОДЕНКА-ЗАВОД,станція ОДЕСА-ПОРТ  (ЕКСП.),ПШЕНИЦА,328,70,48.6823182,25.476688,46.485545,30.748833
станція ГОРОДЕНКА-ЗАВОД,станція ЧОРНОМОРСЬК-ПОРТ-ЕКСПОРТ,ПШЕНИЦА,221,125,48.6823182,25.476688,46.322273,30.629317
станція ГОРОДЕНКА-ЗАВОД,станція ЧОРНОМОРСЬКА ( ЕКСП. ДЛЯ ТІС ),ПШЕНИЦА,332,52,48.6823182,25.476688,46.82775,30.76
станція ГРАБАРІВКА,станція ЖОВТНЕВА  (ЕКСП.),ЗЕРНО КУКУРУЗЫ,386,140,50.366267,32.404354,46.834899,31.967136
станція ГРАБАРІВКА,станція МИКОЛАЇВ-ВАНТАЖНИЙ  (ЕКСП.),ЗЕРНО КУКУРУЗЫ,282,138,50.366267,32.404354,46.9575,31.975556
станція ГРЕБІНКА,станція ЖОВТНЕВА  (ЕКСП.),ЗЕРНО КУКУРУЗЫ,439,132,50.1217045,32.4330974,46.834899,31.967136
станція ГРЕБІНКА,станція МИКОЛАЇВ-ВАНТАЖНИЙ  (ЕКСП.),ЗЕРНО КУКУРУЗЫ,1023,104,50.1217045,32.4330974,46.9575,31.975556
станція ДЕРАЖНЯ,станція ОДЕСА-ПОРТ  (ЕКСП.),ПШЕНИЦА,216,101,49.26728,27.4305996,46.485545,30.748833
станція ДЕРЕНІВКА,станція ОДЕСА-ПОРТ  (ЕКСП.),ПШЕНИЦА,234,109,49.239925,25.770231,46.485545,30.748833
станція ДЖУЛИНКА,станція КСЕНІЄВЕ (ЕКСП.),ЗЕРНО КУКУРУЗЫ,437,109,48.457762,29.738227,46.36337,30.62144
станція ДЖУЛИНКА,станція ЧОРНОМОРСЬК-ПОРТ-ЕКСПОРТ,ЗЕРНО КУКУРУЗЫ,214,115,48.457762,29.738227,46.322273,30.629317
станція ДЖУЛИНКА,станція ЧОРНОМОРСЬКА ( ЕКСП. ДЛЯ ТІС ),ЗЕРНО КУКУРУЗЫ,540,123,48.457762,29.738227,46.82775,30.76
станція ДЖУЛИНКА,станція ЧОРНОМОРСЬКА ( ЕКСП. ДЛЯ ТІС ),ПШЕНИЦА,476,123,48.457762,29.738227,46.82775,30.76
станція ДНІПРО-ЛІСКИ,станція ОДЕСА-ПОРТ  (ЕКСП.),ЗЕРНО ГОРОХА,314,104,48.401389,34.991389,46.485545,30.748833
станція ДОЛИНСЬКА,станція ПРИБУЗЬКА  (ЕКСП.),ЗЕРНО КУКУРУЗЫ,337,80,48.1153645,32.7604175,46.862121,32.0406991
станція ДОЛИНСЬКА,станція ПРИБУЗЬКА  (ЕКСП.),ПШЕНИЦА,207,80,48.1153645,32.7604175,46.862121,32.0406991
станція ДРАБОВЕ-БАРЯТИНСЬКЕ,станція ОДЕСА-ПОРТ  (ЕКСП.),ЗЕРНО КУКУРУЗЫ,2209,147,49.9594926,32.3045112,46.485545,30.748833
станція ДУБНО,станція ГУМЕНЦІ,ЗЕРНО КУКУРУЗЫ,394,99,50.3867622,25.7527362,48.770473,26.606396
станція ДУБНО,станція ІЗОВ (ЕКСП. ПКП),ЗЕРНО КУКУРУЗЫ,268,92,50.3867622,25.7527362,50.828474,24.059367
станція ДУБНО,станція ОДЕСА-ПОРТ  (ЕКСП.),ПШЕНИЦА,369,152,50.3867622,25.7527362,46.485545,30.748833
станція ДУБОВ’ЯЗІВКА,станція ОДЕСА-ПОРТ  (ЕКСП.),ПШЕНИЦА,381,300,51.1296375,33.3778584,46.485545,30.748833
станція ДУБОВ’ЯЗІВКА,станція РОГАНЬ,ЯЧМЕНЬ,303,83,51.1296375,33.3778584,49.902763,36.431533
станція ДУБОВ’ЯЗІВКА,станція ЧОРНОМОРСЬКА ( ЕКСП. ДЛЯ ТІС ),ЗЕРНО КУКУРУЗЫ,1046,322,51.1296375,33.3778584,46.82775,30.76
станція ДУНАЇВЦІ,станція ОДЕСА-ПОРТ  (ЕКСП.),ЗЕРНО КУКУРУЗЫ,419,138,49.0203618,26.8362496,46.485545,30.748833
станція ДУНАЇВЦІ,станція ОДЕСА-ПОРТ  (ЕКСП.),ПШЕНИЦА,932,138,49.0203618,26.8362496,46.485545,30.748833
станція ЄМИЛІВКА,станція ОДЕСА-ПОРТ  (ЕКСП.),ЗЕРНО КУКУРУЗЫ,458,60,48.338062,30.5987929,46.485545,30.748833
станція ЄМИЛІВКА,станція ЧОРНОМОРСЬКА-ЕКСП.(ДЛЯ ОПЗ),ЗЕРНО КУКУРУЗЫ,249,69,48.338062,30.5987929,46.82775,30.76
станція ЖЕРЕБКОВЕ,станція ОДЕСА-ПОРТ  (ЕКСП.),ПШЕНИЦА,419,82,47.83652,29.87632,46.485545,30.748833
станція ЖЕРЕБКОВЕ,станція ЧОРНОМОРСЬК-ПОРТ,ЗЕРНО КУКУРУЗЫ,223,53,47.83652,29.87632,46.32227,30.62932
станція ЖЕРЕБКОВЕ,станція ЧОРНОМОРСЬК-ПОРТ-ЕКСПОРТ,ПШЕНИЦА,556,89,47.83652,29.87632,46.322273,30.629317
станція ЖЕРЕБКОВЕ,станція ЧОРНОМОРСЬКА ( ЕКСП. ДЛЯ ТІС ),ЗЕРНО КУКУРУЗЫ,558,99,47.83652,29.87632,46.82775,30.76
станція ЖЕРЕБКОВЕ,станція ЧОРНОМОРСЬКА ( ЕКСП. ДЛЯ ТІС ),ПШЕНИЦА,746,74,47.83652,29.87632,46.82775,30.76
станція ЖЕРЕБКОВЕ,станція ЧОРНОМОРСЬКА ( ЕКСП. ДЛЯ ТІС ),ЯЧМЕНЬ,662,99,47.83652,29.87632,46.82775,30.76
станція ЖМЕРИНКА,станція ОДЕСА-ПОРТ  (ЕКСП.),ЗЕРНО КУКУРУЗЫ,482,131.5,49.0346627,28.1115142,46.485545,30.748833
станція ЖУРАВЛІВКА,станція ОДЕСА-ПОРТ  (ЕКСП.),ПШЕНИЦА,218,82,48.601219,28.720352,46.485545,30.748833
станція ЖУРАВЛІВКА,станція ЧОРНОМОРСЬК-ПОРТ,ПШЕНИЦА,424,70,48.601219,28.720352,46.32227,30.62932
станція ЖУРАВЛІВКА,станція ЧОРНОМОРСЬК-ПОРТ-ЕКСПОРТ,ПШЕНИЦА,451,117,48.601219,28.720352,46.322273,30.629317
станція ЗАКУПНЕ,станція ОДЕСА-ПОРТ  (ЕКСП.),СОЛОД В ЗЕРНЕ,690,115,49.108364,26.317903,46.485545,30.748833
станція ЗАПЛАЗИ,станція ІЗМАЇЛ  (ЕКСП.),ЗЕРНО КУКУРУЗЫ,573,132,47.8592,30.1234,45.3600096,28.812532
станція ЗАПЛАЗИ,станція ІЗМАЇЛ  (ЕКСП.),ПШЕНИЦА,363,132,47.8592,30.1234,45.3600096,28.812532
станція ЗАПЛАЗИ,станція КСЕНІЄВЕ (ЕКСП.),ПШЕНИЦА,235,89,47.8592,30.1234,46.36337,30.62144
станція ЗАПЛАЗИ,станція ОДЕСА-ПОРТ  (ЕКСП.),ЗЕРНО КУКУРУЗЫ,331,90,47.8592,30.1234,46.485545,30.748833
станція ЗАПЛАЗИ,станція ОДЕСА-ПОРТ  (ЕКСП.),ПШЕНИЦА,217,67,47.8592,30.1234,46.485545,30.748833
станція ЗАПЛАЗИ,станція ЧОРНОМОРСЬК-ПОРТ-ЕКСПОРТ,ЗЕРНО КУКУРУЗЫ,548,72,47.8592,30.1234,46.322273,30.629317
станція ЗАПЛАЗИ,станція ЧОРНОМОРСЬК-ПОРТ-ЕКСПОРТ,ПШЕНИЦА,442,72,47.8592,30.1234,46.322273,30.629317
станція ЗАПЛАЗИ,станція ЧОРНОМОРСЬКА ( ЕКСП. ДЛЯ ТІС ),ПШЕНИЦА,371,107,47.8592,30.1234,46.82775,30.76
станція ЗАПЛАЗИ,станція ЧОРНОМОРСЬКА ( ЕКСП. ДЛЯ ТІС ),ЯЧМЕНЬ,315,107,47.8592,30.1234,46.82775,30.76
станція ЗАПОРІЖЖЯ-ВАНТАЖНЕ,станція МИКОЛАЇВ-ВАНТАЖНИЙ,ПШЕНИЦА,303,113,47.855854,35.258617,46.9576791,31.9758924
станція ЗАСУЛЛЯ,станція ЖОВТНЕВА  (ЕКСП.),ЗЕРНО КУКУРУЗЫ,589,137,50.696226,33.4956691,46.834899,31.967136
станція ЗАСУЛЛЯ,станція МИКОЛАЇВ-ВАНТАЖНИЙ  (ЕКСП.),ЗЕРНО КУКУРУЗЫ,402,135,50.696226,33.4956691,46.9575,31.975556
станція ЗАТИШШЯ,станція ЧОРНОМОРСЬКА ( ЕКСП. ДЛЯ ТІС ),ЯЧМЕНЬ,231,67,47.335864,29.878657,46.82775,30.76
станція ЗБАРАЖ,станція ЧОРНОМОРСЬКА ( ЕКСП. ДЛЯ ТІС ),ПШЕНИЦА,512,139,49.677809,25.7629487,46.82775,30.76
станція ЗБАРАЖ,станція ЧОРНОМОРСЬКА ( ЕКСП. ДЛЯ ТІС ),ЯЧМЕНЬ,353,139,49.677809,25.7629487,46.82775,30.76
станція ЗВИНЯЧЕ,станція КСЕНІЄВЕ (ЕКСП.),ПШЕНИЦА,281,146,50.517882,24.908788,46.36337,30.62144
станція ЗВИНЯЧЕ,станція ОДЕСА-ПОРТ  (ЕКСП.),ПШЕНИЦА,506,143,50.517882,24.908788,46.485545,30.748833
станція ЗВИНЯЧЕ,станція ЧОРНОМОРСЬКА ( ЕКСП. ДЛЯ ТІС ),ЗЕРНО КУКУРУЗЫ,214,155,50.517882,24.908788,46.82775,30.76
станція ЗВИНЯЧЕ,станція ЧОРНОМОРСЬКА ( ЕКСП. ДЛЯ ТІС ),ПШЕНИЦА,301,132,50.517882,24.908788,46.82775,30.76
станція ЗОЛОТОНОША I,станція ЖОВТНЕВА  (ЕКСП.),ЗЕРНО КУКУРУЗЫ,864,132,49.6564714,32.0774714,46.834899,31.967136
станція ЗОЛОТОНОША I,станція ЖОВТНЕВА  (ЕКСП.),ПШЕНИЦА,255,99,49.6564714,32.0774714,46.834899,31.967136
станція ЗОЛОТОНОША I,станція МИКОЛАЇВ-ВАНТАЖНИЙ,ЗЕРНО КУКУРУЗЫ,206,96,49.6564714,32.0774714,46.9576791,31.9758924
станція ЗОЛОТОНОША I,станція МИКОЛАЇВ-ВАНТАЖНИЙ  (ЕКСП.),ЗЕРНО КУКУРУЗЫ,2045,96,49.6564714,32.0774714,46.9575,31.975556
станція ЗОЛОТОНОША I,станція МИКОЛАЇВ-ВАНТАЖНИЙ  (ЕКСП.),ПШЕНИЦА,472,128,49.6564714,32.0774714,46.9575,31.975556
станція ЗОЛОТОНОША I,станція ОДЕСА-ПОРТ  (ЕКСП.),ЗЕРНО КУКУРУЗЫ,1163,137,49.6564714,32.0774714,46.485545,30.748833
станція ЗОЛОТОНОША I,станція ОДЕСА-ПОРТ  (ЕКСП.),ПШЕНИЦА,374,109,49.6564714,32.0774714,46.485545,30.748833
станція ЗЯТКІВЦІ,станція ОДЕСА-ПОРТ  (ЕКСП.),ПШЕНИЦА,253,132,48.71035,29.44402,46.485545,30.748833
станція ІЗМАЇЛ,станція ОДЕСА-ПОРТ  (ЕКСП.),ПШЕНИЦА,604,104,45.3600096,28.812532,46.485545,30.748833
станція ІЗМАЇЛ,станція ЧОРНОМОРСЬК-ПОРТ-ЕКСПОРТ,ПШЕНИЦА,280,87,45.3600096,28.812532,46.322273,30.629317
станція ІЗМАЇЛ,станція ЧОРНОМОРСЬКА ( ЕКСП. ДЛЯ ТІС ),ЯЧМЕНЬ,643,121,45.3600096,28.812532,46.82775,30.76
станція КАБАННЕ,станція ЖОВТНЕВА  (ЕКСП.),ПШЕНИЦА,712,134,49.22686,38.21578,46.834899,31.967136
станція КАБАННЕ,станція МИКОЛАЇВ-ВАНТАЖНИЙ,ПШЕНИЦА,397,159,49.22686,38.21578,46.9576791,31.9758924
станція КАБАННЕ,станція МИКОЛАЇВ-ВАНТАЖНИЙ  (ЕКСП.),ПШЕНИЦА,2157,133,49.22686,38.21578,46.9575,31.975556
станція КАБАННЕ,станція ОДЕСА-ПОРТ  (ЕКСП.),ПШЕНИЦА,341,160,49.22686,38.21578,46.485545,30.748833
станція КАЗАНКА,станція ЧОРНОМОРСЬК-ПОРТ-ЕКСПОРТ,ЯЧМЕНЬ,285,100,47.88315,32.7631301,46.322273,30.629317
станція КАЛИНІВКА I,станція ЧОРНОМОРСЬК-ПОРТ-ЕКСПОРТ,ПШЕНИЦА,240,99,49.434894,28.528872,46.322273,30.629317
станція КАМ’ЯНКА,станція ЖОВТНЕВА  (ЕКСП.),ПШЕНИЦА,345,104,49.04679,32.074944,46.834899,31.967136
станція КАМ’ЯНКА,станція ЧОРНОМОРСЬКА-ЕКСП.(ДЛЯ ОПЗ),ЗЕРНО КУКУРУЗЫ,286,89,49.04679,32.074944,46.82775,30.76
станція КАПІТАНІВКА,станція ЖОВТНЕВА  (ЕКСП.),ПШЕНИЦА,220,119,48.915932,31.6996218,46.834899,31.967136
станція КАПІТАНІВКА,станція МИКОЛАЇВ-ВАНТАЖНИЙ  (ЕКСП.),ЗЕРНО КУКУРУЗЫ,408,115,48.915932,31.6996218,46.9575,31.975556
станція КАПІТАНІВКА,станція МИКОЛАЇВ-ВАНТАЖНИЙ  (ЕКСП.),ПШЕНИЦА,611,115,48.915932,31.6996218,46.9575,31.975556
станція КАПІТАНІВКА,станція ОДЕСА-ПОРТ  (ЕКСП.),ЗЕРНО КУКУРУЗЫ,475,117,48.915932,31.6996218,46.485545,30.748833
станція КАПІТАНІВКА,станція ЧОРНОМОРСЬКА-ЕКСП.(ДЛЯ ОПЗ),ЗЕРНО КУКУРУЗЫ,308,83,48.915932,31.6996218,46.82775,30.76
станція КАПІТАНІВКА,станція ЧОРНОМОРСЬКА ( ЕКСП. ДЛЯ ТІС ),ЗЕРНО КУКУРУЗЫ,821,112,48.915932,31.6996218,46.82775,30.76
станція КАПУСТИНЕ,станція ОДЕСА-ПОРТ  (ЕКСП.),ЗЕРНО КУКУРУЗЫ,853,98,48.471449,31.551335,46.485545,30.748833
станція КАПУСТИНЕ,станція ЧОРНОМОРСЬК-ПОРТ-ЕКСПОРТ,ЗЕРНО КУКУРУЗЫ,449,116,48.471449,31.551335,46.322273,30.629317
станція КАПУСТИНЕ,станція ЧОРНОМОРСЬК-ПОРТ-ЕКСПОРТ,ПШЕНИЦА,281,116,48.471449,31.551335,46.322273,30.629317
станція КАПУСТИНЕ,станція ЧОРНОМОРСЬКА ( ЕКСП. ДЛЯ ТІС ),ЗЕРНО КУКУРУЗЫ,381,94,48.471449,31.551335,46.82775,30.76
станція КАРЛІВКА,станція КСЕНІЄВЕ (ЕКСП.),ЗЕРНО КУКУРУЗЫ,536,139,49.455277,35.127453,46.36337,30.62144
станція КАРЛІВКА,станція МИКОЛАЇВ-ВАНТАЖНИЙ  (ЕКСП.),ЗЕРНО КУКУРУЗЫ,2377,125,49.455277,35.127453,46.9575,31.975556
станція КАРЛІВКА,станція ЧОРНОМОРСЬКА-ЕКСП.(ДЛЯ ОПЗ),ЗЕРНО КУКУРУЗЫ,203,145,49.455277,35.127453,46.82775,30.76
станція КАРОЛІНА,станція СЛАВУТА I,ЯЧМЕНЬ,555,97,48.914938,28.971859,50.32072,26.88511
станція КАРОЛІНА,станція ЧОРНОМОРСЬК-ПОРТ-ЕКСПОРТ,ЗЕРНО КУКУРУЗЫ,229,132,48.914938,28.971859,46.322273,30.629317
станція КАХОВКА,станція ЖОВТНЕВА  (ЕКСП.),ПШЕНИЦА,425,73,46.753355,33.4315209,46.834899,31.967136
станція КАХОВКА,станція ОДЕСА-ПОРТ  (ЕКСП.),ЗЕРНО КУКУРУЗЫ,307,69,46.753355,33.4315209,46.485545,30.748833
станція КАХОВКА,станція ОДЕСА-ПОРТ  (ЕКСП.),ПШЕНИЦА,583,87,46.753355,33.4315209,46.485545,30.748833
станція КАХОВКА,станція ОДЕСА-ПОРТ  (ЕКСП.),ЯЧМЕНЬ,302,116,46.753355,33.4315209,46.485545,30.748833
станція КИРИКІВКА,станція МИКОЛАЇВ-ВАНТАЖНИЙ  (ЕКСП.),ПШЕНИЦА,257,142,50.3419644,35.1368596,46.9575,31.975556
станція КІНЕЦЬПІЛЬ,станція ЧОРНОМОРСЬКА ( ЕКСП. ДЛЯ ТІС ),ПШЕНИЦА,270,108,48.0019351,30.785321,46.82775,30.76
станція КНЯЖЕВЕ,станція КСЕНІЄВЕ (ЕКСП.),ЗЕРНО КУКУРУЗЫ,250,77,48.471882,28.81294,46.36337,30.62144
станція КНЯЖЕВЕ,станція ОДЕСА-ПОРТ  (ЕКСП.),ЗЕРНО КУКУРУЗЫ,389,78,48.471882,28.81294,46.485545,30.748833
станція КНЯЖЕВЕ,станція ОДЕСА-ПОРТ  (ЕКСП.),ПШЕНИЦА,1198,104,48.471882,28.81294,46.485545,30.748833
станція КНЯЖЕВЕ,станція ЧОРНОМОРСЬК-ПОРТ,ЗЕРНО КУКУРУЗЫ,210,83,48.471882,28.81294,46.32227,30.62932
станція КНЯЖЕВЕ,станція ЧОРНОМОРСЬК-ПОРТ,ПШЕНИЦА,338,74.5,48.471882,28.81294,46.32227,30.62932
станція КНЯЖЕВЕ,станція ЧОРНОМОРСЬК-ПОРТ-ЕКСПОРТ,ПШЕНИЦА,395,83,48.471882,28.81294,46.322273,30.629317
станція КНЯЖЕВЕ,станція ЧОРНОМОРСЬКА-ЕКСП.(ДЛЯ ОПЗ),ЗЕРНО КУКУРУЗЫ,674,89,48.471882,28.81294,46.82775,30.76
станція КНЯЖЕВЕ,станція ЧОРНОМОРСЬКА ( ЕКСП. ДЛЯ ТІС ),ЗЕРНО КУКУРУЗЫ,479,121,48.471882,28.81294,46.82775,30.76
станція КНЯЖЕВЕ,станція ЧОРНОМОРСЬКА ( ЕКСП. ДЛЯ ТІС ),ПШЕНИЦА,430,121,48.471882,28.81294,46.82775,30.76
станція КНЯЖЕВЕ,станція ЧОРНОМОРСЬКА ( ЕКСП. ДЛЯ ТІС ),ЯЧМЕНЬ,232,60,48.471882,28.81294,46.82775,30.76
станція КОБЕЛЯКИ,станція МИКОЛАЇВ-ВАНТАЖНИЙ  (ЕКСП.),ЗЕРНО КУКУРУЗЫ,385,130,49.2308362,34.103493,46.9575,31.975556
станція КОБЕЛЯКИ,станція ОДЕСА-ПОРТ  (ЕКСП.),ЗЕРНО КУКУРУЗЫ,879,138,49.2308362,34.103493,46.485545,30.748833
станція КОБЕЛЯКИ,станція ОДЕСА-ПОРТ  (ЕКСП.),ПШЕНИЦА,240,138,49.2308362,34.103493,46.485545,30.748833
станція КОДИМА,станція ОДЕСА-ПОРТ  (ЕКСП.),ЗЕРНО КУКУРУЗЫ,309,52,48.1020025,29.1432086,46.485545,30.748833
станція КОДИМА,станція ЧОРНОМОРСЬК-ПОРТ-ЕКСПОРТ,ПШЕНИЦА,208,56,48.1020025,29.1432086,46.322273,30.629317
станція КОЗОВА,станція ЛАДИЖИН,ПШЕНИЦА,207,96,49.4296637,25.1642181,48.609462,29.1503679
станція КОЗОВА,станція ЧОРНОМОРСЬКА ( ЕКСП. ДЛЯ ТІС ),ПШЕНИЦА,455,143,49.4296637,25.1642181,46.82775,30.76
станція КОНОНІВКА,станція ХЕРСОН-ПОРТ (ПЕРЕВ.)(ЕКСП.)(РІЧКОВИЙ),ЗЕРНО КУКУРУЗЫ,232,112,50.177331,32.1087141,46.630041,32.568526
станція КОРИСТІВКА,станція ЖОВТНЕВА  (ЕКСП.),ЗЕРНО КУКУРУЗЫ,296,95,48.7319283,33.066253,46.834899,31.967136
станція КОРИСТІВКА,станція МИКОЛАЇВ-ВАНТАЖНИЙ  (ЕКСП.),ЗЕРНО КУКУРУЗЫ,860,91,48.7319283,33.066253,46.9575,31.975556
станція КОРОЛІВКА,станція ЖОВТНЕВА  (ЕКСП.),ЗЕРНО КУКУРУЗЫ,300,104,48.579343,33.224713,46.834899,31.967136
станція КОРОЛІВКА,станція ОДЕСА-ПОРТ  (ЕКСП.),ПШЕНИЦА,217,116,48.579343,33.224713,46.485545,30.748833
станція КОРОЛІВКА,станція ЧОРНОМОРСЬК-ПОРТ-ЕКСПОРТ,ЗЕРНО КУКУРУЗЫ,354,129,48.579343,33.224713,46.322273,30.629317
станція КОРОЛІВКА,станція ЧОРНОМОРСЬКА ( ЕКСП. ДЛЯ ТІС ),ПШЕНИЦА,236,112,48.579343,33.224713,46.82775,30.76
станція КОРСУНЬ,станція МИКОЛАЇВ-ВАНТАЖНИЙ  (ЕКСП.),ЗЕРНО КУКУРУЗЫ,538,132,49.4300146,31.3117628,46.9575,31.975556
станція КРАСИЛІВ,станція ОДЕСА-ПОРТ  (ЕКСП.),ПШЕНИЦА,430,105,49.6698356,27.0131238,46.485545,30.748833
станція КРАСИЛІВ,станція ЧОРНОМОРСЬК-ПОРТ-ЕКСПОРТ,ПШЕНИЦА,390,113,49.6698356,27.0131238,46.322273,30.629317
станція КРАСИЛІВ,станція ЧОРНОМОРСЬКА ( ЕКСП. ДЛЯ ТІС ),ПШЕНИЦА,319,99,49.6698356,27.0131238,46.82775,30.76
станція КРАСНЕ,станція ЧОРНОМОРСЬКА ( ЕКСП. ДЛЯ ТІС ),ПШЕНИЦА,308,152,49.9172135,24.6159582,46.82775,30.76
станція КРЕМЕНЕЦЬ,станція ОДЕСА-ПОРТ  (ЕКСП.),ЗЕРНО КУКУРУЗЫ,644,114,50.121024,25.7144149,46.485545,30.748833
станція КРЕМЕНЕЦЬ,станція ЧОРНОМОРСЬКА ( ЕКСП. ДЛЯ ТІС ),ПШЕНИЦА,361,144,50.121024,25.7144149,46.82775,30.76
станція КРЕМЕНЧУК,станція МИКОЛАЇВ-ВАНТАЖНИЙ  (ЕКСП.),ЗЕРНО КУКУРУЗЫ,388,111,49.0678972,33.4277227,46.9575,31.975556
станція КРИЖОПІЛЬ,станція КСЕНІЄВЕ (ЕКСП.),ЗЕРНО КУКУРУЗЫ,204,99,48.3793207,28.8652,46.36337,30.62144
станція КРИЖОПІЛЬ,станція КСЕНІЄВЕ (ЕКСП.),ПШЕНИЦА,474,99,48.3793207,28.8652,46.36337,30.62144
станція КРИЖОПІЛЬ,станція ОДЕСА-ПОРТ  (ЕКСП.),ЗЕРНО КУКУРУЗЫ,2638,100,48.3793207,28.8652,46.485545,30.748833
станція КРИЖОПІЛЬ,станція ОДЕСА-ПОРТ  (ЕКСП.),ПШЕНИЦА,3121,100,48.3793207,28.8652,46.485545,30.748833
станція КРИЖОПІЛЬ,станція ОДЕСА-ПОРТ  (ЕКСП.),ЯЧМЕНЬ,558,100,48.3793207,28.8652,46.485545,30.748833
станція КРОЛЕВЕЦЬ,станція МИКОЛАЇВ-ВАНТАЖНИЙ  (ЕКСП.),ЗЕРНО КУКУРУЗЫ,2371,291,51.5513099,33.3628093,46.9575,31.975556
станція КРОПИВНИЦЬКИЙ,станція ЖОВТНЕВА  (ЕКСП.),ЗЕРНО КУКУРУЗЫ,207,99,48.5239679,32.258731,46.834899,31.967136
станція КРОПИВНИЦЬКИЙ,станція МИКОЛАЇВ-ВАНТАЖНИЙ  (ЕКСП.),ЗЕРНО КУКУРУЗЫ,368,96,48.5239679,32.258731,46.9575,31.975556
станція КРОПИВНИЦЬКИЙ,станція МИКОЛАЇВ-ВАНТАЖНИЙ  (ЕКСП.),ПШЕНИЦА,322,96,48.5239679,32.258731,46.9575,31.975556
станція КРОПИВНИЦЬКИЙ,станція ОДЕСА-ПОРТ  (ЕКСП.),ЗЕРНО КУКУРУЗЫ,1361,87,48.5239679,32.258731,46.485545,30.748833
станція КРОПИВНИЦЬКИЙ,станція ОДЕСА-ПОРТ  (ЕКСП.),ПШЕНИЦА,591,116,48.5239679,32.258731,46.485545,30.748833
станція КРОПИВНИЦЬКИЙ,станція ЧОРНОМОРСЬК-ПОРТ-ЕКСПОРТ,ПШЕНИЦА,271,101,48.5239679,32.258731,46.322273,30.629317
станція КРОПИВНИЦЬКИЙ,станція ЧОРНОМОРСЬКА ( ЕКСП. ДЛЯ ТІС ),ЗЕРНО КУКУРУЗЫ,274,112,48.5239679,32.258731,46.82775,30.76
станція КРОПИВНИЦЬКИЙ,станція ЧОРНОМОРСЬКА ( ЕКСП. ДЛЯ ТІС ),ПШЕНИЦА,217,112,48.5239679,32.258731,46.82775,30.76
станція КРОШНЯ,станція ОДЕСА-ПОРТ  (ЕКСП.),ЗЕРНО КУКУРУЗЫ,260,145,50.294948,28.67092,46.485545,30.748833
станція КРОШНЯ,станція ЧОРНОМОРСЬКА ( ЕКСП. ДЛЯ ТІС ),ПШЕНИЦА,237,129,50.294948,28.67092,46.82775,30.76
станція КУЗЕМІВКА,станція МИКОЛАЇВ-ВАНТАЖНИЙ  (ЕКСП.),ПШЕНИЦА,490,150,49.5210518,37.9593964,46.9575,31.975556
станція КУЦІВКА,станція ЖОВТНЕВА  (ЕКСП.),ПШЕНИЦА,1059,63,48.3133346,32.7920153,46.834899,31.967136
станція КУЦІВКА,станція МИКОЛАЇВ-ВАНТАЖНИЙ  (ЕКСП.),ЗЕРНО КУКУРУЗЫ,442,90,48.3133346,32.7920153,46.9575,31.975556
станція КУЦІВКА,станція МИКОЛАЇВ-ВАНТАЖНИЙ  (ЕКСП.),ПШЕНИЦА,934,90,48.3133346,32.7920153,46.9575,31.975556
станція ЛАДИЖИН,станція ОДЕСА-ПОРТ  (ЕКСП.),ПШЕНИЦА,371,122,48.609462,29.1503679,46.485545,30.748833
станція ЛАНІВЦІ,станція ОДЕСА-ПОРТ  (ЕКСП.),ЗЕРНО КУКУРУЗЫ,472,135,49.874091,26.083757,46.485545,30.748833
станція ЛЕЛЕКІВКА,станція ОДЕСА-ПОРТ  (ЕКСП.),ЗЕРНО КУКУРУЗЫ,283,84,48.5185204,32.1242249,46.485545,30.748833
станція ЛЕПЕСІВКА,станція ОДЕСА-ПОРТ  (ЕКСП.),ЗЕРНО КУКУРУЗЫ,539,137,49.955968,26.215383,46.485545,30.748833
станція ЛЕПЕСІВКА,станція ОДЕСА-ПОРТ  (ЕКСП.),ПШЕНИЦА,216,137,49.955968,26.215383,46.485545,30.748833
станція ЛИНОВИЦЯ,станція МИКОЛАЇВ-ВАНТАЖНИЙ,ЗЕРНО КУКУРУЗЫ,227,141,50.472523,32.3761449,46.9576791,31.9758924
станція ЛИНОВИЦЯ,станція МИКОЛАЇВ-ВАНТАЖНИЙ  (ЕКСП.),ЗЕРНО КУКУРУЗЫ,2383,123,50.472523,32.3761449,46.9575,31.975556
станція ЛИНОВИЦЯ,станція МИКОЛАЇВ-ВАНТАЖНИЙ  (ЕКСП.),ПШЕНИЦА,241,127,50.472523,32.3761449,46.9575,31.975556
станція ЛИПОВЕЦЬ,станція ОДЕСА-ПОРТ  (ЕКСП.),ЗЕРНО КУКУРУЗЫ,330,130,49.247279,29.229252,46.485545,30.748833
станція ЛИПОВЕЦЬ,станція ЧОРНОМОРСЬКА-ЕКСП.(ДЛЯ ОПЗ),ПШЕНИЦА,208,94,49.247279,29.229252,46.82775,30.76
